         1        36        73       585.45245         90000.0       582.45245
         1        36        74        580.7025         90000.0        577.7025
         1        36        75       582.68665         90000.0       579.68665
         1        37         1          666.37         90000.0          663.37
         1        37         2          666.93         90000.0          663.93
         1        37        10          615.03         90000.0          612.03
         1        37        11          615.03         90000.0          612.03
         1        37        12          615.03         90000.0          612.03
         1        37        36          652.65         90000.0          649.65
         1        37        37         655.085         90000.0         652.085
         1        37        45         650.476         90000.0         647.476
         1        37        72       586.14496         90000.0       583.14496
         1        37        73       583.18665         90000.0       580.18665
         1        37        74       582.27246         90000.0       579.27246
         1        37        75          584.62         90000.0          581.62
         1        38         1          661.92         90000.0          658.92
         1        38         2          660.99         90000.0          657.99
         1        38        10       615.00714         90000.0       612.00714
         1        38        37           646.2         90000.0           643.2
         1        38        38          668.37         90000.0          665.37
         1        38        45        647.6175         90000.0        644.6175
         1        38        71          585.49         90000.0          582.49
         1        38        72         582.625         90000.0         579.625
         1        38        73        582.4414         90000.0        579.4414
         1        39         1          658.29         90000.0          655.29
         1        39         2          658.36         90000.0          655.36
         1        39        10         614.016         90000.0         611.016
         1        39        37       651.01666         90000.0       648.01666
         1        39        38        664.3825         90000.0        661.3825
         1        39        45          647.61         90000.0          644.61
         1        39        71        584.0043         90000.0        581.0043
         1        39        72          581.49         90000.0          578.49
         1        40         2        657.3163         90000.0        654.3163
         1        40         9          612.65         90000.0          609.65
         1        40        10        612.9967         90000.0        609.9967
         1        40        37       643.20667         90000.0       640.20667
         1        40        38       662.36334         90000.0       659.36334
         1        40        45        645.5575         90000.0        642.5575
         1        40        70         584.746         90000.0         581.746
         1        40        71       583.05334         90000.0       580.05334
         1        41         2         656.875         90000.0         653.875
         1        41         3          656.76         90000.0          653.76
         1        41         8          612.65         90000.0          609.65
         1        41         9          612.65         90000.0          609.65
         1        41        37         642.528         90000.0         639.528
         1        41        38          667.66         90000.0          664.66
         1        41        45       645.88403         90000.0       642.88403
         1        41        67         599.098         90000.0         596.098
         1        41        68        595.5333         90000.0        592.5333
         1        41        69         582.915         90000.0         579.915
         1        41        70        586.7511         90000.0        583.7511
         1        42         3         656.368         90000.0         653.368
         1        42         8       608.40497         90000.0       605.40497
         1        42        36       642.60004         90000.0       639.60004
         1        42        37       643.48004         90000.0       640.48004
         1        42        38         660.435         90000.0         657.435
         1        42        45          643.56         90000.0          640.56
         1        42        58          658.84         90000.0          655.84
         1        42        66        590.1225         90000.0        587.1225
         1        42        67       589.54803         90000.0       586.54803
         1        42        68          580.69         90000.0          577.69
         1        42        69          588.55         90000.0          585.55
         1        42        70        604.6433         90000.0        601.6433
         1        43         3         651.414         90000.0         648.414
         1        43         7         606.735         90000.0         603.735
         1        43         8       606.89496         90000.0       603.89496
         1        43        35          642.06         90000.0          639.06
         1        43        36       635.19666         90000.0       632.19666
         1        43        42          639.67         90000.0          636.67
         1        43        45          639.77         90000.0          636.77
         1        43        58        655.7233         90000.0        652.7233
         1        43        59       652.79004         90000.0       649.79004
         1        43        64           599.1         90000.0           596.1
         1        43        65          588.65         90000.0          585.65
         1        43        66       585.09875         90000.0       582.09875
         1        43        67          583.65         90000.0          580.65
         1        43        68          590.44         90000.0          587.44
         1        43        69          590.04         90000.0          587.04
         1        44         2          649.57         90000.0          646.57
         1        44         3          649.94         90000.0          646.94
         1        44         4          656.46         90000.0          653.46
         1        44         7         604.828         90000.0         601.828
         1        44        35          631.94         90000.0          628.94
         1        44        36          631.77         90000.0          628.77
         1        44        38          631.66         90000.0          628.66
         1        44        39          631.66         90000.0          628.66
         1        44        40       631.92664         90000.0       628.92664
         1        44        41          631.66         90000.0          628.66
         1        44        42         633.092         90000.0         630.092
         1        44        43          638.27         90000.0          635.27
         1        44        44       638.23004         90000.0       635.23004
         1        44        45          638.25         90000.0          635.25
         1        44        58         659.075         90000.0         656.075
         1        44        59          649.35         90000.0          646.35
         1        44        64       589.41205         90000.0       586.41205
         1        44        65         582.705         90000.0         579.705
         1        44        66         585.672         90000.0         582.672
         1        45         1         648.386         90000.0         645.386
         1        45         2       648.10004         90000.0       645.10004
         1        45         6       603.11664         90000.0       600.11664
         1        45         7        602.7733         90000.0        599.7733
         1        45        34          622.29         90000.0          619.29
         1        45        35         625.446         90000.0         622.446
         1        45        36         627.226         90000.0         624.226
         1        45        37         630.482         90000.0         627.482
         1        45        38          631.66         90000.0          628.66
         1        45        39          631.66         90000.0          628.66
         1        45        40          631.66         90000.0          628.66
         1        45        42          634.75         90000.0          631.75
         1        45        43          638.21         90000.0          635.21
         1        45        58          676.31         90000.0          673.31
         1        45        59         632.875         90000.0         629.875
         1        45        60       640.52997         90000.0       637.52997
         1        45        62          588.65         90000.0          585.65
         1        45        63       585.37335         90000.0       582.37335
         1        45        64          584.56         90000.0          581.56
         1        45        65         585.672         90000.0         582.672
         1        46         1          647.35         90000.0          644.35
         1        46         7           601.2         90000.0           598.2
         1        46        32          631.02         90000.0          628.02
         1        46        33          623.81         90000.0          620.81
         1        46        34         621.468         90000.0         618.468
         1        46        35         622.726         90000.0         619.726
         1        46        59         604.615         90000.0         601.615
         1        46        60        604.4867         90000.0        601.4867
         1        46        61          588.65         90000.0          585.65
         1        46        62        583.1889         90000.0        580.1889
         1        46        63         583.625         90000.0         580.625
         1        47         7          598.94         90000.0          595.94
         1        47        33         618.186         90000.0         615.186
         1        47        59          588.65         90000.0          585.65
         1        47        60         586.713         90000.0         583.713
         1        47        61          580.12         90000.0          577.12
         1        47        62          580.45         90000.0          577.45
         1        47        63          578.82         90000.0          575.82
         1        47        64          578.82         90000.0          575.82
         1        47        65          578.82         90000.0          575.82
         1        47        66          578.82         90000.0          575.82
         1        47        67          578.82         90000.0          575.82
         1        48         7        598.0475         90000.0        595.0475
         1        48        30        632.5667         90000.0        629.5667
         1        48        31           621.8         90000.0           618.8
         1        48        32         616.035         90000.0         613.035
         1        48        33          617.58         90000.0          614.58
         1        48        57          588.65         90000.0          585.65
         1        48        58       587.01166         90000.0       584.01166
         1        48        59        582.0967         90000.0        579.0967
         1        48        60          578.82         90000.0          575.82
         1        48        61          585.37         90000.0          582.37
         1        48        62       583.73334         90000.0       580.73334
         1        48        65          588.38         90000.0          585.38
         1        48        67          578.82         90000.0          575.82
         1        48        68          578.82         90000.0          575.82
         1        48        69          578.82         90000.0          575.82
         1        48        70          578.82         90000.0          575.82
         1        48        71          578.82         90000.0          575.82
         1        48        72        580.2733         90000.0        577.2733
         1        48        73          579.54         90000.0          576.54
         1        48        77          579.54         90000.0          576.54
         1        49         6          595.27         90000.0          592.27
         1        49         7       595.86664         90000.0       592.86664
         1        49        30        624.8557         90000.0        621.8557
         1        49        31         613.374         90000.0         610.374
         1        49        32         615.165         90000.0         612.165
         1        49        55          590.12         90000.0          587.12
         1        49        56        581.6286         90000.0        578.6286
         1        49        57        580.4583         90000.0        577.4583
         1        49        58          578.82         90000.0          575.82
         1        49        59         581.314         90000.0         578.314
         1        49        70          598.99         90000.0          595.99
         1        49        73          579.54         90000.0          576.54
         1        49        74          579.54         90000.0          576.54
         1        49        75       582.26746         90000.0       579.26746
         1        49        76          579.54         90000.0          576.54
         1        49        77          579.54         90000.0          576.54
         1        49        78          579.54         90000.0          576.54
         1        49        79          579.54         90000.0          576.54
         1        49        80          579.54         90000.0          576.54
         1        50         5          593.16         90000.0          590.16
         1        50         6          594.83         90000.0          591.83
         1        50         7       602.66003         90000.0       599.66003
         1        50        30        611.5743         90000.0        608.5743
         1        50        52          588.66         90000.0          585.66
         1        50        53          588.66         90000.0          585.66
         1        50        54       584.29443         90000.0       581.29443
         1        50        55        580.9017         90000.0        577.9017
         1        50        56          578.82         90000.0          575.82
         1        50        57          578.82         90000.0          575.82
         1        50        80          579.54         90000.0          576.54
         1        50        81          579.54         90000.0          576.54
         1        50        82          579.54         90000.0          576.54
         1        50        83          579.54         90000.0          576.54
         1        50        84          579.54         90000.0          576.54
         1        50        85          579.54         90000.0          576.54
         1        51         2       587.10504         90000.0       584.10504
         1        51         3         595.694         90000.0         592.694
         1        51         4         590.175         90000.0         587.175
         1        51         5         592.018         90000.0         589.018
         1        51        30       610.11664         90000.0       607.11664
         1        51        50          588.66         90000.0          585.66
         1        51        51       587.01996         90000.0       584.01996
         1        51        52          581.86         90000.0          578.86
         1        51        53       577.51996         90000.0       574.51996
         1        51        54        580.7514         90000.0        577.7514
         1        51        85       586.20776         90000.0       583.20776
         1        51        86        582.7314         90000.0        579.7314
         1        51        87          579.54         90000.0          576.54
         1        52         1         585.795         90000.0         582.795
         1        52         2        586.7167         90000.0        583.7167
         1        52         3       588.50336         90000.0       585.50336
